UID;Time;Result;s8;s7;S6;S5;S4;S3;S2;S1;T1;T2
A4A2H5EJ;43707.43344;7.92958E+11;10;4;10;2;17;5;14;19;20;0
A4A43BTY;43710.57508;7.9296E+11;10;4;10;4;3;11;29;34;22;4
A4A43BTY;43710.57508;7.9296E+11;10;4;10;4;3;11;29;34;22;4
A4A43CHT;43710.57606;7.9296E+11;10;4;10;4;3;12;17;29;16;27
A4A4NY96;43711.68872;7.92961E+11;10;4;10;4;23;34;9;6;19;25
A4A53426;43712.50742;7.92962E+11;10;4;10;5;3;4;2;6;23;32
A4A5O806;43713.64734;7.92963E+11;10;4;10;5;24;8;0;6;2;14
A4A5T3CF;43713.91035;7.92963E+11;10;4;10;5;29;3;12;15;13;28
A4A5T3CF;43713.91035;7.92963E+11;10;4;10;5;29;3;12;15;13;28
A4A621QG;43714.39394;7.92964E+11;10;4;10;6;2;1;26;16;28;17
A4A66N3A;43714.64197;7.92964E+11;10;4;10;6;6;23;3;10;29;16
A4A7PG30;43717.60146;7.92966E+11;10;4;10;7;25;16;3;0;18;9
A4A7QEE1;43717.65292;7.92966E+11;10;4;10;7;26;14;14;1;21;28
A4A7QEE1;43717.65292;7.92966E+11;10;4;10;7;26;14;14;1;21;28
A4A8BOPS;43718.80241;7.92967E+11;10;4;10;8;11;24;25;28;25;17
A4A8O5XR;43719.47624;7.92968E+11;10;4;10;8;24;5;33;27;30;23
A4A8SNWU;43719.7192;7.92968E+11;10;4;10;8;28;23;32;30;18;2
A4A8TGQC;43719.76243;7.92968E+11;10;4;10;8;29;16;26;12;34;9
A4A8TGQC;43719.76243;7.92968E+11;10;4;10;8;29;16;26;12;34;9
A4A9G8N0;43720.99229;7.92969E+11;10;4;10;9;16;8;23;0;14;23
A4A9RFZU;43721.59733;7.9297E+11;10;4;10;9;27;15;35;30;8;15
A4A9RFZU;43721.59733;7.9297E+11;10;4;10;9;27;15;35;30;8;15
A4AB9A7E;43724.50464;7.92972E+11;10;4;10;11;9;10;7;14;35;27
A4ABB76A;43724.60809;7.92972E+11;10;4;10;11;11;7;6;10;34;34
A4ABTTUT;43725.61411;7.92973E+11;10;4;10;11;29;29;30;29;13;20
A4ACE4QA;43726.71043;7.92974E+11;10;4;10;12;14;4;26;10;27;7
A4ACE4QA;43726.71043;7.92974E+11;10;4;10;12;14;4;26;10;27;7
A4ACYPEX;43727.82145;7.92975E+11;10;4;10;12;34;25;14;33;1;14
A4AD7OPS;43728.3064;7.92976E+11;10;4;10;13;7;24;25;28;16;33
A4ADBZF2;43728.53846;7.92976E+11;10;4;10;13;11;35;15;2;25;35
A4AERGLI;43731.31823;7.92978E+11;10;4;10;14;27;16;21;18;12;29
A4AERGLI;43731.31823;7.92978E+11;10;4;10;14;27;16;21;18;12;29
A4AEUTML;43731.49977;7.92978E+11;10;4;10;14;30;29;22;21;24;27
A4AEZYWV;43731.7777;7.92979E+11;10;4;10;14;35;34;32;31;9;27
A4AFFHLS;43732.61574;7.92979E+11;10;4;10;15;15;17;21;28;25;6
A4AFTQS6;43733.3855;7.9298E+11;10;4;10;15;29;26;28;6;32;29
A4AFVQPZ;43733.49341;7.9298E+11;10;4;10;15;31;26;25;35;33;8
A4AFVQPZ;43733.49341;7.9298E+11;10;4;10;15;31;26;25;35;33;8
A4AG0LO7;43733.75583;7.9298E+11;10;4;10;16;0;21;24;7;16;19
A4AGF8U2;43734.54659;7.92981E+11;10;4;10;16;15;8;30;2;14;26
A4AGV0H2;43735.39804;7.92982E+11;10;4;10;16;31;0;17;2;31;10
A4AGV0H2;43735.39804;7.92982E+11;10;4;10;16;31;0;17;2;31;10
A4AIDN4S;43738.34803;7.92984E+11;10;4;10;18;13;23;4;28;20;4
A4AIDN4S;43738.34803;7.92984E+11;10;4;10;18;13;23;4;28;20;4
A4AIIMIA;43738.61709;7.92985E+11;10;4;10;18;18;22;18;10;0;14
A4AIIMIA;43738.61709;7.92985E+11;10;4;10;18;18;22;18;10;0;14
A4AIINQ6;43738.61892;7.92985E+11;10;4;10;18;18;23;26;6;11;31
A4AJF5DW;43739.3734;7.92986E+11;10;4;10;19;15;5;13;32;28;7
A4AJIPPE;43739.56589;7.92986E+11;10;4;10;19;18;25;25;14;33;33
A4AJIPPE;43739.56589;7.92986E+11;10;4;10;19;18;25;25;14;33;33
A4AJJ42N;43739.58744;7.92986E+11;10;4;10;19;19;4;2;23;4;15
A4AK0K82;43740.52966;7.92987E+11;10;4;10;20;0;20;8;2;15;12
A4AK1JD1;43740.58237;7.92987E+11;10;4;10;20;1;19;13;1;2;27
A4AK2DZY;43740.62832;7.92987E+11;10;4;10;20;2;13;35;34;4;23
A4AK2DZY;43740.62832;7.92987E+11;10;4;10;20;2;13;35;34;4;23
A4AL0E9Z;43742.46475;7.92989E+11;10;4;10;21;0;14;9;35;22;18
A4AMJIE2;43745.44091;7.92991E+11;10;4;10;22;19;18;14;2;3;4
A4AMZVXU;43746.32524;7.92992E+11;10;4;10;22;35;31;33;30;11;5
A4AMZVXU;43746.32524;7.92992E+11;10;4;10;22;35;31;33;30;11;5
A4ANBPUM;43746.96411;7.92993E+11;10;4;10;23;11;25;30;22;11;4
A4ANKN1O;43747.4459;7.92993E+11;10;4;10;23;20;23;1;24;19;14
A4ANKN1O;43747.4459;7.92993E+11;10;4;10;23;20;23;1;24;19;14
A4ANMKFQ;43747.54999;7.92993E+11;10;4;10;23;22;20;15;26;5;16
A4ANPV2B;43747.72793;7.92993E+11;10;4;10;23;25;31;2;11;19;35
A4AO1AKG;43748.34519;7.92994E+11;10;4;10;24;1;10;20;16;19;6
A4AO1PXS;43748.36824;7.92994E+11;10;4;10;24;1;25;33;28;13;27
A4AO1PXS;43748.36824;7.92994E+11;10;4;10;24;1;25;33;28;13;27
A4AOLLK0;43749.44167;7.92995E+11;10;4;10;24;21;21;20;0;34;2
A4AQ8EHD;43752.61705;7.92997E+11;10;4;10;26;8;14;17;13;13;26
A4AQQOIY;43753.60412;7.92998E+11;10;4;10;26;26;24;18;34;7;24
A4AQR9AO;43753.63528;7.92998E+11;10;4;10;26;27;9;10;24;5;11
A4AQR9AO;43753.63528;7.92998E+11;10;4;10;26;27;9;10;24;5;11
A4AR6ZTI;43754.48506;7.92999E+11;10;4;10;27;6;35;29;18;5;1
A4AR9DW0;43754.61417;7.92999E+11;10;4;10;27;9;13;32;0;28;1
A4ARSUPG;43755.66539;7.93E+11;10;4;10;27;28;30;25;16;24;13
A4ARSUPG;43755.66539;7.93E+11;10;4;10;27;28;30;25;16;24;13
A4AS8ME4;43756.51692;7.93001E+11;10;4;10;28;8;22;14;4;17;11
A4ATOKL3;43759.32221;7.93003E+11;10;4;10;29;24;20;21;3;24;1
A4ATU9Q2;43759.62992;7.93004E+11;10;4;10;29;30;9;26;2;21;11
A4ATUFCS;43759.63836;7.93004E+11;10;4;10;29;30;15;12;28;34;11
A4AU82K6;43760.37517;7.93004E+11;10;4;10;30;8;2;20;6;15;35
A4AUT823;43761.51742;7.93005E+11;10;4;10;30;29;8;2;3;30;13
A4AUT823;43761.51742;7.93005E+11;10;4;10;30;29;8;2;3;30;13
A4AVTQAK;43763.48877;7.93007E+11;10;4;10;31;29;26;10;20;11;11
A4AVTYZM;43763.50182;7.93007E+11;10;4;10;31;29;34;35;22;6;7
A4AVTYZM;43763.50182;7.93007E+11;10;4;10;31;29;34;35;22;6;7
A4AVURC9;43763.54434;7.93007E+11;10;4;10;31;30;27;12;9;1;32
A4AVVYNX;43763.60933;7.93007E+11;10;4;10;31;31;34;23;33;5;17
A4AXDU70;43766.51862;7.9301E+11;10;4;10;33;13;30;7;0;32;15
A4AXSMBW;43767.31683;7.9301E+11;10;4;10;33;28;22;11;32;11;3
A4AXSMBW;43767.31683;7.9301E+11;10;4;10;33;28;22;11;32;11;3
A4AXYC03;43767.62534;7.9301E+11;10;4;10;33;34;12;0;3;26;31
A4AXYPJ0;43767.64563;7.9301E+11;10;4;10;33;34;25;19;0;15;4
A4AXZM91;43767.6947;7.93011E+11;10;4;10;33;35;22;9;1;0;14
A4AYDH1G;43768.44289;7.93011E+11;10;4;10;34;13;17;1;16;5;30
A4AYDH1G;43768.44289;7.93011E+11;10;4;10;34;13;17;1;16;5;30
A4AYEVDG;43768.51839;7.93011E+11;10;4;10;34;14;31;13;16;29;19
A4AYW6ZK;43769.45381;7.93012E+11;10;4;10;34;32;6;35;20;3;8
A4AZ0YMR;43769.71127;7.93012E+11;10;4;10;35;0;34;22;27;28;6
A4AZ0YMR;43769.71127;7.93012E+11;10;4;10;35;0;34;22;27;28;6
A4AZJ3OB;43770.69084;7.93013E+11;10;4;10;35;19;3;24;11;26;10
A4B0YHOV;43773.46587;7.93016E+11;10;4;11;0;34;17;24;31;6;11
A4B0ZK2I;43773.52344;7.93016E+11;10;4;11;0;35;20;2;18;27;18
A4B0ZK2I;43773.52344;7.93016E+11;10;4;11;0;35;20;2;18;27;18
A4B1JQ7W;43774.61266;7.93016E+11;10;4;11;1;19;26;7;32;31;3
A4B1YX0U;43775.43286;7.93017E+11;10;4;11;1;34;33;0;30;18;9
A4B1ZYEQ;43775.48895;7.93017E+11;10;4;11;1;35;34;14;26;5;12
A4B200QM;43775.49244;7.93017E+11;10;4;11;2;0;0;26;22;5;12
A4B2HVU0;43776.45708;7.93018E+11;10;4;11;2;17;31;30;0;27;19
A4B2JZK9;43776.57067;7.93018E+11;10;4;11;2;19;35;20;9;11;35
A4B2JZKE;43776.57068;7.93018E+11;10;4;11;2;19;35;20;14;11;35
A4B2JZKF;43776.57068;7.93018E+11;10;4;11;2;19;35;20;15;11;35
A4B2JZKG;43776.57068;7.93018E+11;10;4;11;2;19;35;20;16;11;35
A4B2JZKH;43776.57068;7.93018E+11;10;4;11;2;19;35;20;17;11;35
A4B2JZKI;43776.57068;7.93018E+11;10;4;11;2;19;35;20;18;11;35
A4B2JZKO;43776.57069;7.93018E+11;10;4;11;2;19;35;20;24;11;35
A4B2JZKP;43776.57069;7.93018E+11;10;4;11;2;19;35;20;25;11;35
A4B2JZKQ;43776.57069;7.93018E+11;10;4;11;2;19;35;20;26;11;35
A4B2JZKR;43776.57069;7.93018E+11;10;4;11;2;19;35;20;27;11;35
A4B2JZKS;43776.57069;7.93018E+11;10;4;11;2;19;35;20;28;11;35
A4B2JZKT;43776.57069;7.93018E+11;10;4;11;2;19;35;20;29;11;35
A4B2JZKU;43776.57069;7.93018E+11;10;4;11;2;19;35;20;30;11;35
A4B2JZKV;43776.57069;7.93018E+11;10;4;11;2;19;35;20;31;11;35
A4B2LA98;43776.64072;7.93018E+11;10;4;11;2;21;10;9;8;5;26
A4B30BXI;43777.45323;7.93019E+11;10;4;11;3;0;11;33;18;8;15
A4B31ICS;43777.51686;7.93019E+11;10;4;11;3;1;18;12;28;26;9
A4B4JHBE;43780.43131;7.93022E+11;10;4;11;4;19;17;11;14;25;28
A4B4K6R2;43780.46946;7.93022E+11;10;4;11;4;20;6;27;2;13;8
A4B4K6R2;43780.46946;7.93022E+11;10;4;11;4;20;6;27;2;13;8
A4B4L70S;43780.52387;7.93022E+11;10;4;11;4;21;7;0;28;8;15
A4B56OOR;43781.68436;7.93023E+11;10;4;11;5;6;24;24;27;13;8
A4B5NB4C;43782.58201;7.93023E+11;10;4;11;5;23;11;4;12;28;30
A4B5NB4C;43782.58201;7.93023E+11;10;4;11;5;23;11;4;12;28;30
A4B5PKFV;43782.70399;7.93023E+11;10;4;11;5;25;20;15;31;15;24
A4B62QEC;43783.41493;7.93024E+11;10;4;11;6;2;26;14;12;31;7
A4B6LRWT;43784.44319;7.93025E+11;10;4;11;6;21;27;32;29;12;23
A4B6MYBE;43784.50681;7.93025E+11;10;4;11;6;22;34;11;14;33;8
A4B6MYBE;43784.50681;7.93025E+11;10;4;11;6;22;34;11;14;33;8
A4B6P5CD;43784.62535;7.93025E+11;10;4;11;6;25;5;12;13;18;0
A4B85DM2;43787.44575;7.93028E+11;10;4;11;8;5;13;22;2;28;27
A4B85DM2;43787.44575;7.93028E+11;10;4;11;8;5;13;22;2;28;27
A4B85M6L;43787.4586;7.93028E+11;10;4;11;8;5;22;6;21;11;3
A4B886YY;43787.59779;7.93028E+11;10;4;11;8;8;6;34;34;2;30
A4B8RIMU;43788.64128;7.93029E+11;10;4;11;8;27;18;22;30;15;10
A4B968EI;43789.43594;7.93029E+11;10;4;11;9;6;8;14;18;14;9
A4B97LOK;43789.50985;7.93029E+11;10;4;11;9;7;21;24;20;15;8
A4B9OLRF;43790.42797;7.9303E+11;10;4;11;9;24;21;27;15;14;23
A4B9RPRU;43790.59598;7.9303E+11;10;4;11;9;27;25;27;30;34;14
A4B9RPRU;43790.59598;7.9303E+11;10;4;11;9;27;25;27;30;34;14
A4BA4EAE;43791.28076;7.93031E+11;10;4;11;10;4;14;10;14;7;24
A4BBV9FE;43794.67547;7.93034E+11;10;4;11;11;31;9;15;14;12;13
A4BCRG3C;43796.41347;7.93035E+11;10;4;11;12;27;16;3;12;20;33
A4BCWHRR;43796.68598;7.93036E+11;10;4;11;12;32;17;27;27;2;28
A4BCWHRR;43796.68598;7.93036E+11;10;4;11;12;32;17;27;27;2;28
A4BDECCG;43797.64985;7.93036E+11;10;4;11;13;14;12;12;16;19;8
A4BDT8HS;43798.45407;7.93037E+11;10;4;11;13;29;8;17;28;31;8
A4BFUKVY;43801.41466;7.93041E+11;10;4;11;15;30;20;31;34;33;15
A4BFVGF9;43801.46197;7.93041E+11;10;4;11;15;31;16;15;9;17;13
A4BGFOM1;43802.55425;7.93042E+11;10;4;11;16;15;24;22;1;17;3
A4BGT5E6;43803.28142;7.93042E+11;10;4;11;16;29;5;14;6;30;5
A4BGT5E6;43803.28142;7.93042E+11;10;4;11;16;29;5;14;6;30;5
A4BGVYUH;43803.4336;7.93042E+11;10;4;11;16;31;34;30;17;32;8
A4BGZ5B1;43803.60529;7.93042E+11;10;4;11;16;35;5;11;1;19;22
A4BH02LD;43803.65522;7.93042E+11;10;4;11;17;0;2;21;13;26;3
A4BHCXZX;43804.35032;7.93043E+11;10;4;11;17;12;33;35;33;29;26
A4BHHNQW;43804.60495;7.93043E+11;10;4;11;17;17;23;26;32;9;5
A4BHVHI2;43805.35159;7.93044E+11;10;4;11;17;31;17;18;2;33;0
A4BHVHI2;43805.35159;7.93044E+11;10;4;11;17;31;17;18;2;33;0
A4BI0W1O;43805.6434;7.93044E+11;10;4;11;18;0;32;1;24;6;35
A4BI1UAU;43805.69478;7.93044E+11;10;4;11;18;1;30;10;30;11;21
A4BJI9SQ;43808.52603;7.93047E+11;10;4;11;19;18;9;28;26;2;31
A4BJKV5G;43808.66605;7.93047E+11;10;4;11;19;20;31;5;16;5;0
A4BJZMO0;43809.46333;7.93047E+11;10;4;11;19;35;22;24;0;0;16
A4BJZMO0;43809.46333;7.93047E+11;10;4;11;19;35;22;24;0;0;16
A4BKIQRY;43810.4955;7.93048E+11;10;4;11;20;18;26;27;34;32;11
A4BKN5AS;43810.73328;7.93049E+11;10;4;11;20;23;5;10;28;9;7
A4BLKIJW;43812.53516;7.9305E+11;10;4;11;21;20;18;19;32;24;0
A4BLKIJW;43812.53516;7.9305E+11;10;4;11;21;20;18;19;32;24;0
A4BLN1LE;43812.67172;7.9305E+11;10;4;11;21;23;1;21;14;18;17
A4BNL6LE;43816.45922;7.93054E+11;10;4;11;23;21;6;21;14;31;24
A4BO4BRQ;43817.49299;7.93054E+11;10;4;11;24;4;11;27;26;24;26
A4BOM8C5;43818.45984;7.93055E+11;10;4;11;24;22;8;12;5;5;0
A4BONZQ4;43818.55492;7.93055E+11;10;4;11;24;23;35;26;4;34;3
A4BOWVD2;43819.03438;7.93056E+11;10;4;11;24;32;31;13;2;30;6
A4BOWVD2;43819.03438;7.93056E+11;10;4;11;24;32;31;13;2;30;6
A4BP3PGP;43819.40352;7.93056E+11;10;4;11;25;3;25;16;25;4;26
A4BP6X1K;43819.5769;7.93056E+11;10;4;11;25;6;33;1;20;0;33
A4BSQ8R5;43826.45245;7.93062E+11;10;4;11;28;26;8;27;5;18;10
A4BSQ8R5;43826.45245;7.93062E+11;10;4;11;28;26;8;27;5;18;10
A4CCVZKG;43833.64269;7.93096E+11;10;4;12;12;31;35;20;16;7;26
A4CEVD6W;43837.49712;7.93099E+11;10;4;12;14;31;13;6;32;6;8
A4CEVD6W;43837.49712;7.93099E+11;10;4;12;14;31;13;6;32;6;8
A4CEXPLQ;43837.62374;7.93099E+11;10;4;12;14;33;25;21;26;33;30
A4CFCZ7A;43838.44814;7.931E+11;10;4;12;15;12;35;7;10;12;24
A4CGFOT0;43840.53854;7.93102E+11;10;4;12;16;15;24;29;0;21;27
A4CGFOT0;43840.53854;7.93102E+11;10;4;12;16;15;24;29;0;21;27
A4CGHEHA;43840.63105;7.93102E+11;10;4;12;16;17;14;17;10;9;16
A4CHYTCC;43843.51535;7.93105E+11;10;4;12;17;34;29;12;12;10;4
A4CI23LX;43843.69274;7.93105E+11;10;4;12;18;2;3;21;33;18;2
A4CIFO9S;43844.42574;7.93105E+11;10;4;12;18;15;24;9;28;16;18
A4CIGXEA;43844.49343;7.93105E+11;10;4;12;18;16;33;14;10;10;4
A4CIK0JY;43844.66016;7.93106E+11;10;4;12;18;20;0;19;34;28;0
A4CIK0JY;43844.66016;7.93106E+11;10;4;12;18;20;0;19;34;28;0
A4CJH1E8;43846.44343;7.93107E+11;10;4;12;19;17;1;14;8;30;33
A4CJMI5B;43846.73855;7.93107E+11;10;4;12;19;22;18;5;11;22;17
A4CJMI5B;43846.73855;7.93107E+11;10;4;12;19;22;18;5;11;22;17
A4CK3KEC;43847.65993;7.93108E+11;10;4;12;20;3;20;14;12;18;21
A4CK3RIR;43847.67061;7.93108E+11;10;4;12;20;3;27;18;27;21;28
A4CLHFN8;43850.3528;7.9311E+11;10;4;12;21;17;15;23;8;27;23
A4CMKPCA;43852.47334;7.93112E+11;10;4;12;22;20;25;12;10;4;9
A4CMN3IN;43852.6026;7.93112E+11;10;4;12;22;23;3;18;23;0;34
A4CN329G;43853.46472;7.93113E+11;10;4;12;23;3;2;9;16;4;2
A4CN42PN;43853.5194;7.93113E+11;10;4;12;23;4;2;25;23;3;35
A4CN42PN;43853.5194;7.93113E+11;10;4;12;23;4;2;25;23;3;35
A4CN6YDI;43853.6749;7.93113E+11;10;4;12;23;6;34;13;18;31;5
A4CNO2JQ;43854.59916;7.93114E+11;10;4;12;23;24;2;19;26;2;0
A4CP5LA8;43857.48926;7.93117E+11;10;4;12;25;5;21;10;8;14;22
A4CPQVC5;43858.63833;7.93118E+11;10;4;12;25;26;31;12;5;17;15
A4CPQVC5;43858.63833;7.93118E+11;10;4;12;25;26;31;12;5;17;15
A4CPS11O;43858.7009;7.93118E+11;10;4;12;25;28;1;1;24;10;35
A4CQ5AI0;43859.41708;7.93118E+11;10;4;12;26;5;10;18;0;16;17
A4CR4EWM;43861.31369;7.9312E+11;10;4;12;27;4;14;32;22;23;5
A4CR4EWM;43861.31369;7.9312E+11;10;4;12;27;4;14;32;22;23;5
A4CR9J72;43861.59013;7.9312E+11;10;4;12;27;9;19;7;2;30;29
A4CSO0T8;43864.31655;7.93123E+11;10;4;12;28;24;0;29;8;13;28
A4CTCJ6I;43865.6401;7.93124E+11;10;4;12;29;12;19;6;18;2;31
A4CTDHVX;43865.69215;7.93124E+11;10;4;12;29;13;17;31;33;5;13
A4CTDN54;43865.70005;7.93124E+11;10;4;12;29;13;23;5;4;1;13
A4CTR2F7;43866.42497;7.93124E+11;10;4;12;29;27;2;15;7;29;30
A4CTSMEI;43866.50894;7.93124E+11;10;4;12;29;28;22;14;18;25;35
A4CTSMEI;43866.50894;7.93124E+11;10;4;12;29;28;22;14;18;25;35
A4CUBS5A;43867.54355;7.93125E+11;10;4;12;30;11;28;5;10;29;14
A4CWCWR6;43871.49247;7.93129E+11;10;4;12;32;12;32;27;6;27;19
A4CWW5M6;43872.53175;7.9313E+11;10;4;12;32;32;5;22;6;10;4
A4CXY0CS;43874.57586;7.93131E+11;10;4;12;33;34;0;12;28;7;26
A4CXY0CS;43874.57586;7.93131E+11;10;4;12;33;34;0;12;28;7;26
A4CXZI0M;43874.65635;7.93131E+11;10;4;12;33;35;18;0;22;27;18
A4CYG176;43875.54913;7.93132E+11;10;4;12;34;16;1;7;6;26;8
A4CYG176;43875.54913;7.93132E+11;10;4;12;34;16;1;7;6;26;8
A4CZZNBU;43878.55233;7.93135E+11;10;4;12;35;35;23;11;30;19;0
A4CZZPI7;43878.55559;7.93135E+11;10;4;12;35;35;25;18;7;14;20
A4CZZPI7;43878.55559;7.93135E+11;10;4;12;35;35;25;18;7;14;20
A4D03PPU;43878.77191;7.93135E+11;10;4;13;0;3;25;25;30;2;17
A4D040XG;43878.78873;7.93135E+11;10;4;13;0;4;0;33;16;16;26
A4D0I88H;43879.55568;7.93136E+11;10;4;13;0;18;8;8;17;31;19
A4D0I88H;43879.55568;7.93136E+11;10;4;13;0;18;8;8;17;31;19
A4D10E58;43880.53655;7.93137E+11;10;4;13;1;0;14;5;8;14;26
A4D10E58;43880.53655;7.93137E+11;10;4;13;1;0;14;5;8;14;26
A4D10SYK;43880.55877;7.93137E+11;10;4;13;1;0;28;34;20;14;5
A4D21OH4;43882.55005;7.93138E+11;10;4;13;2;1;24;17;4;35;8
A4D441ZY;43886.56633;7.93142E+11;10;4;13;4;4;1;35;34;21;5
A4D4KVGM;43887.47453;7.93143E+11;10;4;13;4;20;31;16;22;1;14
A4D5M0YC;43889.48076;7.93144E+11;10;4;13;5;22;0;34;12;10;20
A4D859R9;43892.40796;7.93149E+11;10;4;13;8;5;9;27;9;26;24
A4D8F0KX;43892.9342;7.93149E+11;10;4;13;8;15;0;20;33;4;4
A4D8P8DQ;43893.4859;7.93149E+11;10;4;13;8;25;8;13;26;25;22
A4D8P8DQ;43893.4859;7.93149E+11;10;4;13;8;25;8;13;26;25;22
A4D8SVJI;43893.68264;7.9315E+11;10;4;13;8;28;31;19;18;13;1
A4D9PSCO;43895.45986;7.93151E+11;10;4;13;9;25;28;12;24;10;10
A4D9U35Z;43895.69207;7.93151E+11;10;4;13;9;30;3;5;35;0;35
A4D9U35Z;43895.69207;7.93151E+11;10;4;13;9;30;3;5;35;0;35
A4DA5JKO;43896.31069;7.93152E+11;10;4;13;10;5;19;20;24;2;7
A4DBRVKY;43899.46071;7.93155E+11;10;4;13;11;27;31;20;34;34;16
A4DCAH5Y;43900.46508;7.93155E+11;10;4;13;12;10;17;5;34;25;35
A4DCBAWJ;43900.50969;7.93156E+11;10;4;13;12;11;10;32;19;12;6
A4DCULJQ;43901.55166;7.93156E+11;10;4;13;12;30;21;19;26;15;26
A4DDEYP7;43902.65138;7.93157E+11;10;4;13;13;14;34;25;7;8;11
A4DDGPP4;43902.74588;7.93157E+11;10;4;13;13;16;25;25;4;21;25
A4DFU030;43907.35146;7.93161E+11;10;4;13;15;30;0;3;0;13;8
A4DFY4BO;43907.57382;7.93162E+11;10;4;13;15;34;4;11;24;17;23
A4DGXG53;43909.48154;7.93163E+11;10;4;13;16;33;16;5;3;31;3
A4DHFM9W;43910.46274;7.93164E+11;10;4;13;17;15;22;9;32;18;18
A4DHFM9W;43910.46274;7.93164E+11;10;4;13;17;15;22;9;32;18;18
A4DIWDR3;43913.31196;7.93167E+11;10;4;13;18;32;13;27;3;4;1
A4DJKC3Y;43914.6055;7.93168E+11;10;4;13;19;20;12;3;34;27;0
A4DJYWXK;43915.39273;7.93168E+11;10;4;13;19;34;32;33;20;10;14
A4DJZVXW;43915.44524;7.93168E+11;10;4;13;19;35;31;33;32;32;9
A4DJZVXW;43915.44524;7.93168E+11;10;4;13;19;35;31;33;32;32;9
A4DK0AS0;43915.4675;7.93168E+11;10;4;13;20;0;10;28;0;32;9
A4DK0AS0;43915.4675;7.93168E+11;10;4;13;20;0;10;28;0;32;9
A4DK1HZ6;43915.53229;7.93168E+11;10;4;13;20;1;17;35;6;27;0
A4DL0DJB;43917.41564;7.9317E+11;10;4;13;21;0;13;19;11;19;28
A4DL6KVZ;43917.75066;7.9317E+11;10;4;13;21;6;20;31;35;21;27
A4DMHZRM;43920.31098;7.93173E+11;10;4;13;22;17;35;27;22;10;35
A4DMPE08;43920.71034;7.93173E+11;10;4;13;22;25;14;0;8;34;18
A4DMPE08;43920.71034;7.93173E+11;10;4;13;22;25;14;0;8;34;18
A4DN78L4;43921.67421;7.93174E+11;10;4;13;23;7;8;21;4;9;32
A4DNM0SJ;43922.47251;7.93174E+11;10;4;13;23;22;0;28;19;31;31
A4DNSZ4P;43922.84802;7.93175E+11;10;4;13;23;28;35;4;25;14;35
A4DO6VXU;43923.59924;7.93175E+11;10;4;13;24;6;31;33;30;31;4
A4DO6VXU;43923.59924;7.93175E+11;10;4;13;24;6;31;33;30;31;4
A4DONDYY;43924.49029;7.93176E+11;10;4;13;24;23;13;34;34;13;32
A4DQ1K26;43927.19942;7.93179E+11;10;4;13;26;1;20;2;6;3;2
A4DQOMCT;43928.44486;7.9318E+11;10;4;13;26;24;22;12;29;25;29
A4DR7L0E;43929.46884;7.93181E+11;10;4;13;27;7;21;0;14;10;11
A4DR7L0E;43929.46884;7.93181E+11;10;4;13;27;7;21;0;14;10;11
A4DRPQAU;43930.44878;7.93181E+11;10;4;13;27;25;26;10;30;13;9
A4DUQCI0;43936.31407;7.93186E+11;10;4;13;30;26;12;18;0;4;7
A4DUT5DX;43936.46541;7.93187E+11;10;4;13;30;29;5;13;33;3;15
A4DUX2LM;43936.67723;7.93187E+11;10;4;13;30;33;2;21;22;9;12
A4DUX8C8;43936.68583;7.93187E+11;10;4;13;30;33;8;12;8;6;12
A4DUX8C8;43936.68583;7.93187E+11;10;4;13;30;33;8;12;8;6;12
A4DV9D68;43937.34109;7.93187E+11;10;4;13;31;9;13;6;8;25;23
A4DVEFIA;43937.61459;7.93188E+11;10;4;13;31;14;15;18;10;9;12
A4DVF0BR;43937.64582;7.93188E+11;10;4;13;31;15;0;11;27;11;19
A4DXEZ4E;43941.53201;7.93191E+11;10;4;13;33;14;35;4;14;16;20
A4DXWDQV;43942.47194;7.93192E+11;10;4;13;33;32;13;26;31;4;16
A4DYEIEI;43943.45094;7.93193E+11;10;4;13;34;14;18;14;18;12;22
A4DYVJ93;43944.37021;7.93193E+11;10;4;13;34;31;19;9;3;32;35
A4DZ12WI;43944.66969;7.93194E+11;10;4;13;35;1;2;32;18;13;35
A4E1J1PV;43949.52791;7.93198E+11;10;4;14;1;19;1;25;31;30;6
A4E230CK;43950.60586;7.93199E+11;10;4;14;2;3;0;12;20;3;10
A4E289Y7;43950.89025;7.93199E+11;10;4;14;2;8;9;34;7;17;33
A4E53W0Y;43955.48537;7.93204E+11;10;4;14;5;3;32;0;34;29;12
A4E5MZM8;43956.51676;7.93205E+11;10;4;14;5;22;35;22;8;26;14
A4E5O1UI;43956.5741;7.93205E+11;10;4;14;5;24;1;30;18;32;15
A4E5O1UI;43956.5741;7.93205E+11;10;4;14;5;24;1;30;18;32;15
A4E6N07H;43958.46164;7.93206E+11;10;4;14;6;23;0;7;17;3;35
A4E778FK;43959.55398;7.93207E+11;10;4;14;7;7;8;15;20;1;16
A4E8PLPS;43962.48991;7.9321E+11;10;4;14;8;25;21;25;28;12;11
A4E8Q27A;43962.51463;7.9321E+11;10;4;14;8;26;2;7;10;6;14
A4E96YA0;43963.42675;7.93211E+11;10;4;14;9;6;34;10;0;14;3
A4E98W9Y;43963.53175;7.93211E+11;10;4;14;9;8;32;9;34;31;14
A4E98W9Y;43963.53175;7.93211E+11;10;4;14;9;8;32;9;34;31;14
A4EAAU6G;43965.5806;7.93213E+11;10;4;14;10;10;30;6;16;18;27
